SCHOOL_YEAR_x,AGENCY_TYPE,CHARTER_IND,CESA,COUNTY,DISTRICT_CODE,SCHOOL_CODE,GRADE_GROUP,DISTRICT_NAME,HIGH_SCHOOL_NAME,COHORT,COMPLETION_STATUS,GROUP_BY,GROUP_BY_VALUE,TIMEFRAME,COHORT_COUNT,STUDENT_COUNT,MIDDLE_SCHOOL_NAME,SCHOOL_YEAR_y,TEST_SUBJECT,Composite_Score,FORWARD_YEAR,EXPECTED_COHORT
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Black,4-Year rate,57,38,Whitehorse Middle,2016-17,Social Studies,1.7,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Badger Rock Middle,2016-17,ELA,1.75,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Badger Rock Middle,2016-17,Mathematics,1.75,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Badger Rock Middle,2016-17,Science,1.625,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Badger Rock Middle,2016-17,Social Studies,1.875,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Black Hawk Middle,2016-17,ELA,1.8695652173913044,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Black Hawk Middle,2016-17,Mathematics,1.7826086956521738,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Black Hawk Middle,2016-17,Science,2.0434782608695654,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Black Hawk Middle,2016-17,Social Studies,2.0434782608695654,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Cherokee Heights Middle,2016-17,ELA,1.2941176470588236,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Cherokee Heights Middle,2016-17,Mathematics,1.2121212121212122,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Cherokee Heights Middle,2016-17,Science,1.6764705882352942,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Cherokee Heights Middle,2016-17,Social Studies,1.5588235294117647,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Hamilton Middle,2016-17,ELA,2.2777777777777777,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Hamilton Middle,2016-17,Mathematics,2.0,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Hamilton Middle,2016-17,Science,2.588235294117647,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Hamilton Middle,2016-17,Social Studies,2.7058823529411766,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,James Wright Middle,2016-17,ELA,1.5714285714285714,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,James Wright Middle,2016-17,Mathematics,1.6857142857142857,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,James Wright Middle,2016-17,Science,1.8571428571428572,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,James Wright Middle,2016-17,Social Studies,1.7714285714285714,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Jefferson Middle,2016-17,ELA,1.5151515151515151,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Jefferson Middle,2016-17,Mathematics,1.696969696969697,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Jefferson Middle,2016-17,Science,1.878787878787879,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Jefferson Middle,2016-17,Social Studies,1.606060606060606,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,O'Keeffe Middle,2016-17,ELA,2.0,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,O'Keeffe Middle,2016-17,Mathematics,1.7142857142857142,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,O'Keeffe Middle,2016-17,Science,1.8928571428571428,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,O'Keeffe Middle,2016-17,Social Studies,2.2142857142857144,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Sennett Middle,2016-17,ELA,1.6142857142857143,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Sennett Middle,2016-17,Mathematics,1.5857142857142856,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Sennett Middle,2016-17,Science,1.7,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Sennett Middle,2016-17,Social Studies,1.5714285714285714,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Sherman Middle,2016-17,ELA,1.7894736842105263,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Sherman Middle,2016-17,Mathematics,1.6578947368421053,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Sherman Middle,2016-17,Science,1.763157894736842,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Sherman Middle,2016-17,Social Studies,1.8108108108108107,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Spring Harbor Middle,2016-17,ELA,2.0588235294117645,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Spring Harbor Middle,2016-17,Mathematics,1.8235294117647058,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Spring Harbor Middle,2016-17,Science,2.2941176470588234,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Spring Harbor Middle,2016-17,Social Studies,2.235294117647059,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Toki Middle,2016-17,ELA,1.6,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Toki Middle,2016-17,Mathematics,1.64,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Toki Middle,2016-17,Science,1.8461538461538463,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,Hispanic,4-Year rate,75,58,Toki Middle,2016-17,Social Studies,1.8461538461538463,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Black Hawk Middle,2016-17,ELA,2.210526315789474,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Black Hawk Middle,2016-17,Mathematics,2.282051282051282,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Black Hawk Middle,2016-17,Science,2.58974358974359,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Black Hawk Middle,2016-17,Social Studies,2.5641025641025643,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Cherokee Heights Middle,2016-17,ELA,2.6176470588235294,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Cherokee Heights Middle,2016-17,Mathematics,2.6857142857142855,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Cherokee Heights Middle,2016-17,Science,2.9714285714285715,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Cherokee Heights Middle,2016-17,Social Studies,3.2,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Hamilton Middle,2016-17,ELA,2.9212121212121214,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Hamilton Middle,2016-17,Mathematics,2.7621951219512195,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Hamilton Middle,2016-17,Science,3.1333333333333333,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Hamilton Middle,2016-17,Social Studies,3.3878787878787877,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,James Wright Middle,2016-17,ELA,2.5,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,James Wright Middle,2016-17,Mathematics,2.4375,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,James Wright Middle,2016-17,Science,2.75,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,James Wright Middle,2016-17,Social Studies,2.8125,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Jefferson Middle,2016-17,ELA,2.413793103448276,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Jefferson Middle,2016-17,Mathematics,2.457627118644068,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Jefferson Middle,2016-17,Science,2.810344827586207,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Jefferson Middle,2016-17,Social Studies,2.9827586206896552,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,O'Keeffe Middle,2016-17,ELA,2.8292682926829267,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,O'Keeffe Middle,2016-17,Mathematics,2.5609756097560976,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,O'Keeffe Middle,2016-17,Science,2.951219512195122,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,O'Keeffe Middle,2016-17,Social Studies,3.2098765432098766,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Sennett Middle,2016-17,ELA,2.380952380952381,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Sennett Middle,2016-17,Mathematics,2.238095238095238,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Sennett Middle,2016-17,Science,2.4126984126984126,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Sennett Middle,2016-17,Social Studies,2.4285714285714284,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Sherman Middle,2016-17,ELA,2.75,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Sherman Middle,2016-17,Mathematics,2.4347826086956523,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Sherman Middle,2016-17,Science,2.8260869565217392,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Sherman Middle,2016-17,Social Studies,2.7083333333333335,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Spring Harbor Middle,2016-17,ELA,2.945945945945946,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Spring Harbor Middle,2016-17,Mathematics,2.5945945945945947,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Spring Harbor Middle,2016-17,Science,3.054054054054054,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Spring Harbor Middle,2016-17,Social Studies,3.3513513513513513,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Toki Middle,2016-17,ELA,2.3793103448275863,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Toki Middle,2016-17,Mathematics,2.383720930232558,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Toki Middle,2016-17,Science,2.839080459770115,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Toki Middle,2016-17,Social Studies,3.0,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Whitehorse Middle,2016-17,ELA,2.1194029850746268,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Whitehorse Middle,2016-17,Mathematics,2.073529411764706,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Whitehorse Middle,2016-17,Science,2.4242424242424243,2017.0,2021.0
2020-21,Public school,No,2.0,Dane,3269,840.0,High School,Madison Metropolitan,West High,2021,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,288,281,Whitehorse Middle,2016-17,Social Studies,2.343283582089552,2017.0,2021.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,108,102,Galesville-Ettrick-Trempealeau Middle,2017-18,ELA,2.323809523809524,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,108,102,Galesville-Ettrick-Trempealeau Middle,2017-18,Mathematics,2.4095238095238094,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,108,102,Galesville-Ettrick-Trempealeau Middle,2017-18,Science,2.533333333333333,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,108,102,Galesville-Ettrick-Trempealeau Middle,2017-18,Social Studies,2.8190476190476192,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,95,90,Galesville-Ettrick-Trempealeau Middle,2017-18,ELA,2.402173913043478,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,95,90,Galesville-Ettrick-Trempealeau Middle,2017-18,Mathematics,2.5217391304347827,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,95,90,Galesville-Ettrick-Trempealeau Middle,2017-18,Science,2.619565217391304,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,95,90,Galesville-Ettrick-Trempealeau Middle,2017-18,Social Studies,2.9565217391304346,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,88,84,Galesville-Ettrick-Trempealeau Middle,2017-18,ELA,2.3875,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,88,84,Galesville-Ettrick-Trempealeau Middle,2017-18,Mathematics,2.4875,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,88,84,Galesville-Ettrick-Trempealeau Middle,2017-18,Science,2.625,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Economic Status,Not Econ Disadv,4-Year rate,88,84,Galesville-Ettrick-Trempealeau Middle,2017-18,Social Studies,2.975,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Gender,Female,4-Year rate,57,56,Galesville-Ettrick-Trempealeau Middle,2017-18,ELA,2.5,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Gender,Female,4-Year rate,57,56,Galesville-Ettrick-Trempealeau Middle,2017-18,Mathematics,2.5344827586206895,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Gender,Female,4-Year rate,57,56,Galesville-Ettrick-Trempealeau Middle,2017-18,Science,2.6551724137931036,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Gender,Female,4-Year rate,57,56,Galesville-Ettrick-Trempealeau Middle,2017-18,Social Studies,2.913793103448276,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Gender,Male,4-Year rate,51,46,Galesville-Ettrick-Trempealeau Middle,2017-18,ELA,2.106382978723404,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Gender,Male,4-Year rate,51,46,Galesville-Ettrick-Trempealeau Middle,2017-18,Mathematics,2.25531914893617,2018.0,2022.0
2021-22,Public school,No,4.0,Trempealeau,2009,40.0,High School,Galesville-Ettrick-Trempealeau,Galesville-Ettrick-Trempealeau High,2022,Completed - Regular High School Diploma,Gender,Male,4-Year rate,51,46,Galesville-Ettrick-Trempealeau Middle,2017-18,Science,2.382978723404255,2018.0,2022.0
